prosperity_index,house_is,price,rooms_number,area,equipped_kitchen_has,furnished,open_fire,terrace,terrace_area,garden,garden_area,land_surface,swimming_pool_has,property_subtype_APARTMENT_BLOCK,property_subtype_DUPLEX,property_subtype_GROUND_FLOOR,property_subtype_HOUSE,property_subtype_MIXED_USE_BUILDING,property_subtype_OTHER,property_subtype_PENTHOUSE,property_subtype_VILLA,region_F,region_W,building_state_agg_renovated,building_state_agg_to_renovate
95.0,0,550000.0,4.0,230.0,1,0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
95.0,0,634000.0,4.0,182.0,1,0,0,1,34.0,1,315.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
95.0,0,385000.0,3.0,108.0,1,0,0,1,33.0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
95.0,0,483000.0,3.0,115.0,1,0,0,1,9.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
95.0,0,150000.0,0.0,35.0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1
95.0,0,520000.0,2.0,222.0,1,0,0,1,25.0,1,150.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0
95.0,0,259000.0,3.0,100.0,1,0,0,1,12.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
95.0,0,315000.0,2.0,115.0,1,0,0,1,10.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
95.0,0,270000.0,2.0,82.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
95.0,0,185000.0,1.0,45.0,1,0,0,1,7.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
95.0,0,374000.0,2.0,106.0,1,0,0,1,30.0,1,40.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0
95.0,0,405000.0,2.0,106.0,1,0,0,1,30.0,1,40.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0
95.0,0,320000.0,2.0,95.0,1,0,0,1,8.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
95.0,0,345000.0,2.0,92.0,1,0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
95.0,0,498000.0,3.0,135.0,1,0,0,0,0.0,1,24.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
95.0,0,415000.0,3.0,129.0,1,0,0,1,5.0,1,216.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0
95.0,0,303000.0,1.0,64.0,1,0,0,1,5.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
95.0,0,413000.0,2.0,92.0,1,0,0,1,9.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
95.0,0,503000.0,3.0,130.0,1,0,0,1,7.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
95.0,0,474000.0,3.0,113.0,1,0,0,1,17.0,1,11.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
95.0,0,225000.0,1.0,27.0,0,0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
95.0,0,386000.0,2.0,88.0,1,0,0,1,14.0,1,50.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
95.0,0,335000.0,2.0,89.0,1,0,0,1,12.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
81.0,1,500000.0,2.0,220.0,1,0,0,0,0.0,1,60.0,193.0,0,0,0,0,0,1,0,0,0,0,0,0,0
81.0,1,1795000.0,10.0,800.0,1,0,0,0,0.0,0,0.0,150.0,0,0,0,0,0,1,0,0,0,0,0,0,0
81.0,1,475000.0,4.0,190.0,0,0,0,0,0.0,0,0.0,50.0,0,0,0,0,0,1,0,0,0,0,0,0,1
81.0,1,3650000.0,3.0,1260.0,1,0,0,1,0.0,0,0.0,820.0,0,1,0,0,0,0,0,0,0,0,0,0,0
81.0,1,3700000.0,0.0,1790.0,0,0,0,0,0.0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0
81.0,1,1400000.0,8.0,600.0,1,0,0,1,38.0,1,120.0,287.0,0,1,0,0,0,0,0,0,0,0,0,0,0
81.0,1,500000.0,3.0,230.0,1,0,0,1,2.0,1,80.0,176.0,0,1,0,0,0,0,0,0,0,0,0,0,1
81.0,1,340000.0,3.0,150.0,0,0,0,0,0.0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1
81.0,1,645000.0,7.0,361.0,1,0,0,1,25.0,1,185.0,310.0,0,1,0,0,0,0,0,0,0,0,0,0,0
81.0,1,439000.0,4.0,160.0,1,0,1,1,10.0,1,32.0,85.0,0,0,0,0,1,0,0,0,0,0,0,0,0
81.0,1,745000.0,6.0,450.0,1,0,0,1,0.0,0,0.0,175.0,0,1,0,0,0,0,0,0,0,0,0,0,1
81.0,1,2200000.0,12.0,700.0,0,0,0,0,0.0,0,0.0,585.0,0,0,0,0,0,0,1,0,0,0,0,0,0
81.0,1,5200000.0,20.0,2500.0,0,0,0,0,0.0,0,0.0,2500.0,0,1,0,0,0,0,0,0,0,0,0,0,0
81.0,1,500000.0,6.0,225.0,1,0,0,1,30.0,1,30.0,95.0,0,0,0,0,1,0,0,0,0,0,0,0,0
81.0,1,495000.0,4.0,250.0,1,0,0,1,50.0,1,84.0,158.0,0,0,0,0,1,0,0,0,0,0,0,0,0
81.0,1,745000.0,6.0,348.0,1,0,1,1,0.0,1,54.0,166.0,0,0,0,0,0,0,1,0,0,0,0,0,0
81.0,1,4750000.0,6.0,800.0,1,0,0,1,100.0,0,0.0,4895.0,1,0,0,0,0,0,1,0,0,0,0,0,0
81.0,1,4750000.0,6.0,1100.0,0,0,1,1,200.0,0,0.0,4895.0,1,0,0,0,0,0,1,0,0,0,0,0,0
81.0,1,1350000.0,5.0,595.0,1,0,0,1,35.0,1,300.0,256.0,0,0,0,0,0,0,1,0,0,0,0,0,1
81.0,1,1700000.0,6.0,620.0,1,0,0,1,25.0,1,300.0,460.0,0,0,0,0,0,0,1,0,0,0,0,0,0
81.0,1,1350000.0,6.0,495.0,1,0,0,1,15.0,1,118.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1
81.0,1,575000.0,4.0,190.0,1,0,0,1,57.0,1,101.0,152.0,0,0,0,0,1,0,0,0,0,0,0,0,1
81.0,1,400000.0,2.0,165.0,1,0,0,1,10.0,0,0.0,150.0,0,0,0,0,1,0,0,0,0,0,0,0,0
81.0,1,600000.0,5.0,247.0,1,0,1,1,5.0,0,0.0,150.0,0,0,0,0,1,0,0,0,0,0,0,0,0
81.0,1,710000.0,4.0,340.0,1,0,0,0,0.0,1,240.0,325.0,0,0,0,0,1,0,0,0,0,0,0,0,1
81.0,1,489000.0,5.0,303.0,1,0,0,1,15.0,1,45.0,160.0,0,0,0,0,0,0,1,0,0,0,0,0,0
81.0,0,1395000.0,3.0,315.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
81.0,0,690000.0,3.0,222.0,1,0,0,1,42.0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
81.0,0,239150.0,2.0,81.0,1,0,0,1,10.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
81.0,0,252094.0,2.0,89.0,1,0,0,1,9.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
81.0,0,262938.0,2.0,89.0,1,0,0,1,9.0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
81.0,0,250000.0,3.0,115.0,1,0,0,1,28.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
81.0,0,395000.0,2.0,139.0,1,0,0,1,5.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0
81.0,0,900000.0,3.0,165.0,1,0,0,1,21.0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0
81.0,0,315000.0,3.0,93.0,1,0,0,1,13.0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
81.0,0,190000.0,2.0,75.0,1,0,0,1,14.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
81.0,0,325000.0,2.0,100.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
81.0,0,279000.0,3.0,102.0,1,0,0,1,6.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
81.0,0,308400.0,3.0,126.0,0,0,0,1,3.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
81.0,0,605000.0,3.0,150.0,1,0,0,1,20.0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
81.0,0,235000.0,2.0,75.0,1,0,0,1,2.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
81.0,0,890000.0,5.0,460.0,1,0,0,1,40.0,1,50.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
81.0,0,605000.0,3.0,185.0,1,0,0,1,10.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
81.0,0,285000.0,2.0,100.0,1,0,0,1,24.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
81.0,0,375000.0,1.0,140.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
81.0,0,950000.0,3.0,284.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0
81.0,0,345000.0,3.0,115.0,1,0,0,1,9.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
81.0,0,385000.0,2.0,129.0,1,0,0,1,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
81.0,0,198000.0,2.0,75.0,0,0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
81.0,0,195000.0,1.0,76.0,1,0,0,1,12.0,1,1840.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0
81.0,0,950000.0,3.0,250.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
81.0,0,440000.0,4.0,224.0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
81.0,0,260000.0,2.0,90.0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
81.0,0,595000.0,3.0,187.0,1,0,0,1,10.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
81.0,0,275000.0,2.0,95.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
81.0,0,155000.0,2.0,60.0,1,0,0,1,3.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
81.0,0,139000.0,0.0,36.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1
81.0,0,185000.0,1.0,70.0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
81.0,0,255000.0,3.0,105.0,1,0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
81.0,0,360000.0,2.0,85.0,1,0,0,1,7.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
81.0,0,595000.0,3.0,185.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
81.0,0,1395000.0,3.0,342.0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
81.0,0,399000.0,2.0,110.0,1,0,0,0,0.0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1
81.0,0,189000.0,2.0,70.0,1,0,0,0,0.0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0
81.0,0,329000.0,1.0,70.0,0,0,0,1,8.0,1,40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0
81.0,0,455000.0,2.0,120.0,0,0,0,1,30.0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
81.0,0,149000.0,1.0,50.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
81.0,0,295000.0,2.0,94.0,1,0,0,1,60.0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
81.0,0,349000.0,2.0,95.0,1,0,0,1,7.0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
81.0,0,210000.0,2.0,80.0,1,0,0,1,8.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
81.0,0,159000.0,1.0,50.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
81.0,0,239000.0,3.0,95.0,1,0,0,1,20.0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
81.0,0,250000.0,2.0,179.0,0,0,0,0,0.0,1,29.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
81.0,0,370000.0,3.0,107.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
81.0,0,275000.0,2.0,110.0,0,0,0,1,9.0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1
81.0,0,435000.0,2.0,113.0,1,0,0,1,10.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0
81.0,0,175000.0,2.0,82.0,0,0,0,1,14.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
78.0,1,189000.0,3.0,200.0,1,0,0,0,0.0,1,40.0,100.0,0,0,0,0,1,0,0,0,0,0,1,0,1
78.0,1,725000.0,8.0,280.0,1,0,0,0,0.0,0,0.0,97.0,0,1,0,0,0,0,0,0,0,0,1,0,0
78.0,1,550000.0,2.0,260.0,1,1,1,1,0.0,0,0.0,250.0,0,0,0,0,0,1,0,0,0,0,1,0,0
78.0,1,225000.0,5.0,212.0,1,0,0,0,0.0,1,179.0,236.0,0,1,0,0,0,0,0,0,0,0,1,0,1
78.0,1,265000.0,5.0,214.0,1,0,0,1,28.0,0,0.0,165.0,0,0,0,0,0,1,0,0,0,0,1,0,0
78.0,1,499000.0,6.0,520.0,0,0,0,0,0.0,0,0.0,500.0,0,1,0,0,0,0,0,0,0,0,1,0,0
78.0,1,395000.0,3.0,457.0,1,0,0,1,0.0,0,0.0,207.0,0,0,0,0,0,1,0,0,0,0,1,0,0
78.0,1,390000.0,0.0,175.0,1,0,0,0,0.0,0,0.0,441.0,0,0,0,0,0,1,0,0,0,0,1,0,1
78.0,1,290000.0,7.0,274.0,1,0,0,1,0.0,0,0.0,177.0,0,1,0,0,0,0,0,0,0,0,1,0,1
78.0,1,229000.0,3.0,190.0,1,0,0,1,0.0,0,0.0,143.0,0,0,0,0,1,0,0,0,0,0,1,0,0
78.0,1,240000.0,2.0,100.0,1,0,0,1,30.0,1,120.0,293.0,0,0,0,0,1,0,0,0,0,0,1,1,0
78.0,1,275000.0,4.0,220.0,1,0,0,1,30.0,0,0.0,143.0,0,0,0,0,1,0,0,0,0,0,1,0,0
78.0,1,215000.0,4.0,120.0,1,0,1,0,0.0,1,30.0,120.0,0,0,0,0,1,0,0,0,0,0,1,0,0
78.0,1,449000.0,5.0,275.0,1,0,0,1,0.0,0,0.0,720.0,0,0,0,0,0,0,0,0,1,0,1,0,0
78.0,1,160000.0,3.0,115.0,1,0,0,1,15.0,1,20.0,138.0,0,0,0,0,1,0,0,0,0,0,1,0,1
78.0,1,229000.0,3.0,145.0,1,0,0,1,8.0,1,40.0,0.0,0,0,0,0,1,0,0,0,0,0,1,1,0
78.0,0,299000.0,3.0,161.0,1,0,1,1,15.0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0
78.0,0,140000.0,2.0,85.0,1,0,0,1,6.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
78.0,0,249000.0,3.0,135.0,1,0,0,1,8.0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0
78.0,0,183029.0,2.0,75.0,0,0,0,1,6.0,1,42.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
78.0,0,176499.0,1.0,66.0,0,0,0,1,49.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
78.0,0,155889.0,1.0,66.0,0,0,0,0,0.0,1,31.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
78.0,1,160000.0,2.0,180.0,1,0,1,0,0.0,1,20.0,150.0,0,0,0,0,1,0,0,0,0,0,1,0,1
91.0,1,465000.0,4.0,400.0,1,0,0,0,0.0,0,0.0,312.0,0,0,0,0,0,1,0,0,0,0,1,0,0
91.0,1,180000.0,6.0,300.0,1,0,0,1,0.0,1,283.0,456.0,0,1,0,0,0,0,0,0,0,0,1,0,1
91.0,1,199000.0,1.0,179.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,1
91.0,1,79000.0,2.0,110.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,1
91.0,1,115000.0,2.0,110.0,1,0,0,1,0.0,0,0.0,449.0,0,0,0,0,1,0,0,0,0,0,1,0,1
91.0,1,115000.0,2.0,170.0,1,0,0,1,0.0,0,0.0,89.0,0,0,0,0,1,0,0,0,0,0,1,0,1
91.0,1,189500.0,3.0,140.0,1,0,0,1,0.0,0,0.0,464.0,0,0,0,0,1,0,0,0,0,0,1,0,0
91.0,1,175000.0,3.0,160.0,1,0,0,1,0.0,0,0.0,455.0,0,0,0,0,1,0,0,0,0,0,1,0,0
91.0,1,90000.0,2.0,80.0,1,0,0,1,10.0,0,0.0,120.0,0,0,0,0,1,0,0,0,0,0,1,0,1
91.0,1,140000.0,3.0,150.0,1,0,0,1,0.0,1,500.0,614.0,0,0,0,0,1,0,0,0,0,0,1,0,1
91.0,1,220000.0,3.0,210.0,1,0,0,1,40.0,1,200.0,468.0,0,0,0,0,1,0,0,0,0,0,1,0,0
91.0,1,199000.0,3.0,140.0,1,0,0,1,0.0,1,500.0,851.0,0,0,0,0,1,0,0,0,0,0,1,0,1
91.0,1,285000.0,4.0,150.0,1,0,0,1,40.0,1,750.0,849.0,0,0,0,0,1,0,0,0,0,0,1,0,0
91.0,1,139000.0,2.0,115.0,1,0,0,1,7.0,1,40.0,100.0,0,0,0,0,1,0,0,0,0,0,1,0,0
91.0,1,175000.0,5.0,220.0,1,0,0,1,0.0,0,0.0,359.0,0,0,0,0,1,0,0,0,0,0,1,0,1
91.0,1,89500.0,2.0,97.0,1,0,0,0,0.0,0,0.0,184.0,0,0,0,0,1,0,0,0,0,0,1,0,0
91.0,1,229500.0,4.0,180.0,1,0,0,1,0.0,0,0.0,965.0,0,0,0,0,1,0,0,0,0,0,1,0,1
91.0,1,200000.0,2.0,130.0,1,0,0,0,0.0,1,2000.0,2098.0,0,0,0,0,1,0,0,0,0,0,1,0,1
91.0,1,79000.0,2.0,113.0,0,0,0,0,0.0,0,0.0,600.0,0,0,0,0,1,0,0,0,0,0,1,0,1
91.0,1,55000.0,3.0,98.0,0,0,0,0,0.0,0,0.0,302.0,0,0,0,0,1,0,0,0,0,0,1,0,1
91.0,0,375000.0,4.0,218.0,1,0,0,1,8.0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0
91.0,0,159000.0,2.0,80.0,1,0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
91.0,0,180000.0,6.0,300.0,1,0,0,1,0.0,1,283.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1
113.0,1,650000.0,4.0,200.0,1,0,0,1,4.0,1,150.0,301.0,0,1,0,0,0,0,0,0,0,0,0,0,0
113.0,1,925000.0,3.0,220.0,1,0,0,1,22.0,1,113.0,240.0,0,1,0,0,0,0,0,0,0,0,0,0,0
113.0,1,980000.0,4.0,325.0,1,0,0,1,26.0,1,300.0,400.0,0,0,0,0,1,0,0,0,0,0,0,0,1
113.0,1,550000.0,3.0,245.0,1,0,0,1,12.0,0,0.0,186.0,0,0,0,0,0,1,0,0,0,0,0,0,0
113.0,1,1880000.0,7.0,400.0,0,0,0,1,100.0,1,562.0,650.0,0,0,0,0,0,0,1,0,0,0,0,1,0
113.0,1,1880000.0,7.0,450.0,1,0,1,1,93.0,1,562.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0
113.0,1,999000.0,5.0,625.0,0,0,0,1,110.0,1,600.0,999.0,0,0,0,0,0,1,0,0,0,0,0,0,0
113.0,1,3500000.0,0.0,1796.0,0,0,0,1,172.0,0,0.0,1200.0,0,1,0,0,0,0,0,0,0,0,0,0,1
113.0,1,549000.0,2.0,225.0,1,0,0,0,0.0,0,0.0,80.0,0,0,0,0,0,1,0,0,0,0,0,0,0
113.0,1,990000.0,6.0,485.0,1,0,0,1,16.0,0,0.0,251.0,0,0,0,0,1,0,0,0,0,0,0,0,0
113.0,1,1050000.0,5.0,270.0,1,0,0,1,15.0,1,800.0,971.0,0,0,0,0,1,0,0,0,0,0,0,0,0
113.0,1,1350000.0,7.0,400.0,1,0,0,1,50.0,1,1100.0,1500.0,0,0,0,0,0,0,0,0,1,0,0,0,0
113.0,1,595000.0,4.0,190.0,1,0,0,1,0.0,1,10.0,182.0,0,0,0,0,1,0,0,0,0,0,0,0,0
113.0,1,980000.0,5.0,220.0,1,0,0,1,25.0,1,375.0,512.0,0,0,0,0,0,0,0,0,1,0,0,0,1
113.0,1,1950000.0,5.0,508.0,1,0,0,1,0.0,1,800.0,1100.0,0,0,0,0,0,0,0,0,1,0,0,0,0
113.0,1,570000.0,4.0,145.0,1,0,0,1,25.0,1,250.0,294.0,0,0,0,0,1,0,0,0,0,0,0,0,1
113.0,1,575000.0,3.0,150.0,1,0,0,1,55.0,0,0.0,110.0,0,0,0,0,1,0,0,0,0,0,0,0,0
113.0,1,930000.0,5.0,250.0,1,0,0,1,0.0,0,0.0,275.0,0,0,0,0,1,0,0,0,0,0,0,1,0
113.0,1,625000.0,4.0,271.0,1,0,0,1,5.0,1,120.0,200.0,0,0,0,0,1,0,0,0,0,0,0,0,1
113.0,1,695000.0,4.0,200.0,1,0,0,1,20.0,0,0.0,240.0,0,0,0,0,1,0,0,0,0,0,0,0,0
113.0,1,950000.0,6.0,296.0,1,0,0,1,25.0,1,250.0,554.0,0,0,0,0,0,0,1,0,0,0,0,0,0
113.0,1,525000.0,3.0,115.0,1,0,0,0,0.0,1,140.0,305.0,0,0,0,0,1,0,0,0,0,0,0,0,0
113.0,1,5950000.0,6.0,751.0,1,0,0,1,114.0,0,0.0,3200.0,1,0,0,0,1,0,0,0,0,0,0,0,0
113.0,1,479000.0,3.0,140.0,1,0,0,1,0.0,1,106.0,251.0,0,0,0,0,1,0,0,0,0,0,0,0,0
113.0,1,1350000.0,5.0,300.0,1,0,0,1,40.0,1,1000.0,1205.0,0,0,0,0,0,0,0,0,1,0,0,0,1
113.0,1,690000.0,4.0,150.0,1,0,0,1,12.0,0,0.0,255.0,0,0,0,0,1,0,0,0,0,0,0,0,0
113.0,1,495000.0,3.0,110.0,1,0,0,1,12.0,1,75.0,130.0,0,0,0,0,1,0,0,0,0,0,0,0,1
113.0,1,2050000.0,5.0,505.0,1,0,0,1,80.0,1,480.0,1100.0,0,0,0,0,0,0,0,0,1,0,0,0,0
113.0,1,850000.0,5.0,244.0,1,0,0,1,0.0,1,300.0,427.0,0,0,0,0,1,0,0,0,0,0,0,0,1
113.0,1,495000.0,2.0,161.0,1,0,0,1,0.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1
113.0,1,995000.0,5.0,290.0,1,0,0,1,1.0,0,0.0,1096.0,0,0,0,0,1,0,0,0,0,0,0,0,1
113.0,1,1895000.0,5.0,400.0,1,0,0,1,35.0,1,150.0,319.0,0,0,0,0,0,0,1,0,0,0,0,0,0
113.0,1,1250000.0,4.0,280.0,1,0,0,1,25.0,1,300.0,640.0,0,0,0,0,0,0,0,0,1,0,0,0,1
113.0,1,680000.0,6.0,233.0,1,0,0,1,30.0,1,93.0,170.0,0,0,0,0,1,0,0,0,0,0,0,0,1
113.0,1,1750000.0,4.0,247.0,1,0,0,1,40.0,1,14.0,1764.0,0,0,0,0,0,0,0,0,1,0,0,0,1
113.0,1,1295000.0,4.0,250.0,1,0,1,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1
113.0,1,695000.0,4.0,170.0,1,0,0,1,0.0,1,140.0,220.0,0,0,0,0,1,0,0,0,0,0,0,0,0
113.0,1,885000.0,6.0,225.0,1,0,0,1,0.0,1,30.0,180.0,0,0,0,0,1,0,0,0,0,0,0,0,0
113.0,1,1750000.0,5.0,220.0,1,0,0,1,45.0,1,1500.0,1770.0,0,0,0,0,0,0,0,0,1,0,0,0,1
113.0,1,1175000.0,6.0,340.0,1,0,0,1,0.0,0,0.0,867.0,1,0,0,0,1,0,0,0,0,0,0,0,1
113.0,1,1890000.0,8.0,450.0,1,0,0,1,0.0,1,460.0,1000.0,0,0,0,0,1,0,0,0,0,0,0,0,0
113.0,1,2450000.0,6.0,400.0,1,0,0,1,50.0,0,0.0,400.0,0,0,0,0,0,0,0,0,1,0,0,0,0
113.0,1,990000.0,5.0,298.0,1,0,0,1,15.0,1,200.0,502.0,0,0,0,0,1,0,0,0,0,0,0,0,0
113.0,1,2395000.0,5.0,551.0,1,0,0,1,40.0,1,450.0,620.0,0,0,0,0,0,0,1,0,0,0,0,0,0
113.0,1,2450000.0,9.0,590.0,1,0,0,1,0.0,0,0.0,400.0,0,0,0,0,1,0,0,0,0,0,0,0,0
113.0,1,2250000.0,4.0,400.0,1,0,0,1,25.0,0,0.0,2489.0,0,0,0,0,0,0,0,0,1,0,0,0,1
113.0,1,720000.0,4.0,168.0,1,0,0,1,10.0,1,80.0,160.0,0,0,0,0,1,0,0,0,0,0,0,0,0
113.0,1,850000.0,4.0,220.0,1,0,0,1,25.0,0,0.0,393.0,0,0,0,0,1,0,0,0,0,0,0,0,0
113.0,1,1375000.0,5.0,290.0,1,0,0,1,30.0,0,0.0,466.0,0,0,0,0,0,0,0,0,1,0,0,0,0
113.0,1,1695000.0,7.0,493.0,1,0,0,1,20.0,1,1600.0,1773.0,1,0,0,0,0,0,0,0,1,0,0,0,0
113.0,1,3800000.0,7.0,600.0,1,0,0,1,2.0,0,0.0,1390.0,1,0,0,0,0,0,1,0,0,0,0,0,0
113.0,1,650000.0,4.0,180.0,1,0,0,1,5.0,0,0.0,97.0,0,0,0,0,1,0,0,0,0,0,0,0,0
113.0,1,1100000.0,4.0,320.0,1,0,0,1,17.0,1,280.0,355.0,0,0,0,0,1,0,0,0,0,0,0,0,0
113.0,1,5950000.0,6.0,750.0,1,0,1,0,0.0,0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0
113.0,1,1421000.0,5.0,350.0,1,0,1,1,55.0,1,450.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0
113.0,1,2450000.0,5.0,500.0,1,0,0,1,40.0,0,0.0,398.0,0,0,0,0,0,0,0,0,1,0,0,1,0
113.0,1,5950000.0,6.0,480.0,1,0,0,1,100.0,1,3008.0,3252.0,1,0,0,0,0,0,0,0,1,0,0,0,0
113.0,1,465000.0,3.0,110.0,1,0,0,1,9.0,1,28.0,140.0,0,0,0,0,1,0,0,0,0,0,0,0,1
